Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,188,Costa Rica,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,84745,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,192,Cuba,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,545377,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,196,Cyprus,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,25151,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,208,Denmark,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,248147,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,170,Colombia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,486090,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,214,Dominican Rep.,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,254561,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,218,Ecuador,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,892089,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,234,Faeroe Isds,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,238864,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,242,Fiji,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,18368,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,246,Finland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,160,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,130785594,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,174127636,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,36,Australia,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,26952722,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,40,Austria,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,247622,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,156,China,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,50704,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,208,Denmark,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,938384,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,246,Finland,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,112564,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,251,France,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,146379,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,276,Germany,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,1964982,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,76,Brazil,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,3937892,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,152,Chile,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,1904774,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,344,"China, Hong Kong SAR",,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,4109,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,348,Hungary,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,927489,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,372,Ireland,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,207356,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,381,Italy,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,833560,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,392,Japan,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,25751,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,484,Mexico,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,1084947,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,528,Netherlands,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,159710,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,554,New Zealand,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,12930808,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,616,Poland,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,1211711,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,608,Philippines,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,37761,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,704,Viet Nam,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,352239,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,724,Spain,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,1411058,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,764,Thailand,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,8480,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,858,Uruguay,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,10790600,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,826,United Kingdom,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,330007,,,0
HS,2016,201601,January 2016,2,0,1,Imports,124,Canada,,842,United States of America,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,107556027,,,0
HS,2016,201601,January 2016,2,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,01,Animals; live,0,,,,,,,,3519,,,0
HS,2016,201601,January 2016,2,0,4,Re-imports,124,Canada,,124,Canada,,,,,,,,,01,Animals; live,0,,,,,,,,3519,,,0
HS,2016,201601,January 2016,2,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3699350,,,0
HS,2016,201601,January 2016,2,0,4,Re-imports,124,Canada,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3699350,,,0
HS,2016,201601,January 2016,2,0,4,Re-imports,124,Canada,,124,Canada,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,234861,,,0
HS,2016,201601,January 2016,2,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,234861,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,126912727,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,32,Argentina,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1095958,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,36,Australia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,247879,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,50,Bangladesh,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,9535,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,51,Armenia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,44,Bahamas,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,197291,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,76,Brazil,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,163728,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,84,Belize,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,129371,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,104,Myanmar,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,95666,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1942768,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8301341,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,156,China,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,26571889,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,170,Colombia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,473683,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,180,Dem.Rep. of the Congo,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,6222,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,188,Costa Rica,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,78642,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,192,Cuba,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,439348,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,196,Cyprus,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,26602,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,203,Czech Rep.,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1872,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,208,Denmark,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,106796,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,214,Dominican Rep.,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,275017,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,218,Ecuador,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1373156,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,234,Faeroe Isds,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1095409,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,242,Fiji,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2527,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,251,France,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,125480,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,144,Sri Lanka,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,897611,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,276,Germany,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,619163,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,288,Ghana,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,38515,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,300,Greece,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,684150,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,320,Guatemala,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2098,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,324,Guinea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1405,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,328,Guyana,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,17490,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,332,Haiti,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,403413,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,308,Grenada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7282,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,340,Honduras,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,757376,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,344,"China, Hong Kong SAR",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,59114,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,352,Iceland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1967089,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,360,Indonesia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1005728,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,372,Ireland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,446288,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,376,Israel,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10961,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,381,Italy,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1761,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1264655,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,398,Kazakhstan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,280591,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,404,Kenya,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,222,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,434187,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,428,Latvia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,15386,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,458,Malaysia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1920,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,462,Maldives,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,41602,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,661104,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,490,"Other Asia, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1731439,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,508,Mozambique,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,13578,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,520,Nauru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,88959,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,528,Netherlands,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,419493,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,540,New Caledonia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2718,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,548,Vanuatu,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,78,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,554,New Zealand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,831039,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,558,Nicaragua,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,173,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,566,Nigeria,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1593,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,579,Norway,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5598062,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,581,United States Minor Outlying Islands,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,54441,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,586,Pakistan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,12891,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,54509,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,535285,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,608,Philippines,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,558367,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,616,Poland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,100536,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,504,Morocco,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,362118,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,620,Portugal,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,767310,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,643,Russian Federation,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1149285,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,686,Senegal,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,9461,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,694,Sierra Leone,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1358,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,699,India,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,6423522,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,702,Singapore,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,146762,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,704,Viet Nam,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10398567,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,710,South Africa,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,289560,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,50566,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,740,Suriname,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2162,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,752,Sweden,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,212986,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,776,Tonga,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,220,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,780,Trinidad and Tobago,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,159676,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,764,Thailand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5277509,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,788,Tunisia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,22255,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,792,Turkey,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,87331,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,800,Uganda,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7659,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,804,Ukraine,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,78358,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,818,Egypt,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,48682,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,826,United Kingdom,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,520184,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,834,United Rep. of Tanzania,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3096,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,38507180,,,0
HS,2016,201602,February 2016,2,0,1,Imports,124,Canada,,862,Venezuela,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,4455,,,0
HS,2016,201602,February 2016,2,0,4,Re-imports,124,Canada,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1942768,,,0
HS,2016,201602,February 2016,2,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1942768,,,0
HS,2016,201602,February 2016,2,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,01,Animals; live,0,,,,,,,,22665,,,0
HS,2016,201602,February 2016,2,0,4,Re-imports,124,Canada,,124,Canada,,,,,,,,,01,Animals; live,0,,,,,,,,22665,,,0
HS,2016,201602,February 2016,2,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,56,,,0
HS,2016,201602,February 2016,2,0,4,Re-imports,124,Canada,,124,Canada,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,56,,,0
HS,2016,201604,April 2016,2,0,2,Exports,124,Canada,,740,Suriname,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,62459,,,0
HS,2016,201604,April 2016,2,0,2,Exports,124,Canada,,752,Sweden,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,997212,,,0
HS,2016,201604,April 2016,2,0,2,Exports,124,Canada,,764,Thailand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,506670,,,0
HS,2016,201604,April 2016,2,0,2,Exports,124,Canada,,768,Togo,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,70000,,,0
HS,2016,201604,April 2016,2,0,2,Exports,124,Canada,,757,Switzerland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10037,,,0
